Slice,Distance,BandArea,BandMedian
245,6.0,679,135.0
245,8.0,596,143.0
245,10.0,416,138.5
245,12.0,260,133.0
245,14.0,127,134.0
246,2.0,913,82.0
246,4.0,897,104.0
246,6.0,732,124.0
246,8.0,625,137.0
246,10.0,434,140.5
246,12.0,289,134.0
246,14.0,118,113.0
246,16.0,39,109.0
247,2.0,848,83.0
247,4.0,858,104.0
247,6.0,696,123.0
247,8.0,620,134.0
247,10.0,508,135.0
247,12.0,318,143.0
247,14.0,161,148.0
247,16.0,72,121.5
248,2.0,792,88.0
248,4.0,752,108.0
248,6.0,596,127.0
248,8.0,537,133.0
248,10.0,451,138.0
248,12.0,368,155.0
248,14.0,298,159.0
248,16.0,230,147.0
248,18.0,153,126.0
248,20.0,89,113.0
249,2.0,759,79.0
249,4.0,775,97.0
249,6.0,598,116.0
249,8.0,553,123.0
249,10.0,446,133.5
249,12.0,368,145.0
249,14.0,301,136.0
249,16.0,226,122.0
249,18.0,142,111.0
249,20.0,79,104.0
249,22.0,44,102.5
250,2.0,762,81.0
250,4.0,762,101.0
250,6.0,666,119.0
250,8.0,605,132.0
250,10.0,475,131.0
250,12.0,397,131.0
250,14.0,322,130.0
250,16.0,195,129.0
250,18.0,84,121.5
250,20.0,48,106.0
251,2.0,821,83.0
251,4.0,845,105.0
251,6.0,729,126.0
251,8.0,683,138.0
251,10.0,498,139.0
251,12.0,331,140.0
251,14.0,236,152.5
251,16.0,146,147.5
251,18.0,84,130.0
252,2.0,848,84.0
252,4.0,798,109.0
252,6.0,701,126.0
252,8.0,674,134.5
252,10.0,558,144.0
252,12.0,406,156.0
252,14.0,238,158.0
252,16.0,122,151.0
252,18.0,74,142.0
253,2.0,947,77.0
253,4.0,973,98.0
253,6.0,840,117.0
253,8.0,722,134.0
253,10.0,541,151.0
253,12.0,343,155.0
253,14.0,135,161.0
254,2.0,1776,77.0
254,4.0,1671,94.0
254,6.0,1213,109.0
254,8.0,1050,126.5
254,10.0,737,142.0
254,12.0,454,152.5
254,14.0,212,158.0
255,2.0,1353,80.0
255,4.0,1213,98.0
255,6.0,783,114.0
255,8.0,697,130.0
255,10.0,592,146.0
255,12.0,444,158.0
255,14.0,257,174.0
255,16.0,127,163.0
255,18.0,74,147.0
256,2.0,1119,76.0
256,4.0,982,91.0
256,6.0,705,109.0
256,8.0,670,124.0
256,10.0,581,134.0
256,12.0,466,138.0
256,14.0,286,141.0
256,16.0,210,143.0
256,18.0,159,134.0
256,20.0,78,137.0
257,2.0,1266,76.0
257,4.0,1201,93.0
257,6.0,810,111.0
257,8.0,737,124.0
257,10.0,628,128.0
257,12.0,465,133.0
257,14.0,302,138.0
257,16.0,184,138.0
257,18.0,78,149.5
258,2.0,914,72.0
258,4.0,915,90.0
258,6.0,751,107.0
258,8.0,724,119.0
258,10.0,613,126.0
258,12.0,409,135.0
258,14.0,253,136.0
258,16.0,163,132.0
259,2.0,898,73.0
259,4.0,899,89.0
259,6.0,744,108.0
259,8.0,723,120.0
259,10.0,621,130.0
259,12.0,406,140.0
259,14.0,252,144.0
259,16.0,162,134.0
259,18.0,62,131.0
260,2.0,961,79.0
260,4.0,951,96.0
260,6.0,755,114.0
260,8.0,655,135.0
260,10.0,492,149.0
260,12.0,398,153.0
260,14.0,263,148.0
260,16.0,160,140.0
260,18.0,95,133.0
260,20.0,48,123.5
261,2.0,1144,79.0
261,4.0,1011,100.0
261,6.0,707,118.0
261,8.0,618,132.0
261,10.0,463,146.0
261,12.0,388,147.0
261,14.0,314,132.5
261,16.0,219,126.0
261,18.0,177,135.0
262,2.0,1087,76.0
262,4.0,1038,92.5
262,6.0,818,106.0
262,8.0,728,121.0
262,10.0,470,129.0
262,12.0,387,141.0
262,14.0,284,147.0
262,16.0,200,155.0
262,18.0,127,162.0
263,2.0,719,80.0
263,4.0,643,95.0
263,6.0,499,110.0
263,8.0,447,133.0
263,10.0,314,149.0
263,12.0,248,162.0
263,14.0,209,161.0
263,16.0,161,170.0
264,2.0,765,77.0
264,4.0,676,92.0
264,6.0,491,107.0
264,8.0,423,127.0
264,10.0,323,144.0
264,12.0,257,142.0
264,14.0,188,146.5
264,16.0,131,165.0
264,18.0,65,169.0
265,2.0,760,64.0
265,4.0,675,74.0
265,6.0,479,83.0
265,8.0,452,97.5
265,10.0,351,117.0
265,12.0,244,124.5
265,14.0,205,122.0
265,16.0,165,122.0
265,18.0,123,119.0
266,2.0,1219,59.0
266,4.0,1076,69.0
266,6.0,830,76.0
266,8.0,806,85.0
266,10.0,602,96.0
266,12.0,406,101.0
266,14.0,218,111.0
266,16.0,121,104.0
267,2.0,1416,54.0
267,4.0,1286,67.0
267,6.0,956,75.0
267,8.0,853,81.0
267,10.0,519,92.0
267,12.0,235,109.0
267,14.0,86,118.5
268,2.0,1580,56.0
268,4.0,1391,70.0
268,6.0,945,78.0
268,8.0,683,90.0
268,10.0,425,99.0
268,12.0,296,105.0
268,14.0,142,115.5
269,2.0,1475,70.0
269,4.0,1296,87.0
269,6.0,905,98.0
269,8.0,732,105.0
269,10.0,345,117.0
269,12.0,252,121.0
269,14.0,220,124.0
269,16.0,183,123.0
269,18.0,151,121.0
269,20.0,86,133.5
270,2.0,1476,87.0
270,4.0,1306,111.0
270,6.0,895,129.0
270,8.0,659,144.0
270,10.0,425,149.0
270,12.0,294,151.5
270,14.0,234,152.0
270,16.0,157,151.0
270,18.0,131,145.0
270,20.0,80,128.5
271,2.0,1238,84.0
271,4.0,1118,105.0
271,6.0,889,125.0
271,8.0,823,136.0
271,10.0,514,150.0
271,12.0,293,166.0
271,14.0,174,162.0
272,2.0,1117,81.0
272,4.0,1126,100.0
272,6.0,868,117.0
272,8.0,696,133.0
272,10.0,449,146.0
272,12.0,248,151.0
272,14.0,186,157.0
272,16.0,138,149.5
272,18.0,126,136.0
272,20.0,71,131.0
273,2.0,1105,80.0
273,4.0,1022,99.0
273,6.0,772,119.0
273,8.0,686,131.0
273,10.0,480,134.5
273,12.0,350,139.0
273,14.0,233,139.0
273,16.0,135,147.0
273,18.0,109,157.0
274,2.0,1088,74.0
274,4.0,1047,92.0
274,6.0,829,110.0
274,8.0,695,122.0
274,10.0,432,127.0
274,12.0,287,128.0
274,14.0,194,131.0
274,16.0,120,136.0
274,18.0,82,148.0
275,2.0,1109,71.0
275,4.0,1010,91.0
275,6.0,815,111.0
275,8.0,727,122.0
275,10.0,392,124.5
275,12.0,282,122.5
275,14.0,206,129.0
275,16.0,123,135.0
275,18.0,66,120.0
276,2.0,1063,75.0
276,4.0,1018,96.0
276,6.0,830,113.0
276,8.0,746,126.0
276,10.0,428,133.0
276,12.0,294,133.0
276,14.0,190,135.0
276,16.0,101,121.0
277,2.0,1553,78.0
277,4.0,1286,99.0
277,6.0,861,115.0
277,8.0,645,126.0
277,10.0,428,136.0
277,12.0,262,142.0
277,14.0,151,148.0
278,2.0,1573,81.0
278,4.0,1374,101.0
278,6.0,845,120.0
278,8.0,602,141.0
278,10.0,389,157.0
278,12.0,259,150.0
278,14.0,157,142.0
278,16.0,85,153.0
279,2.0,1442,80.0
279,4.0,1365,98.0
279,6.0,883,112.0
279,8.0,660,133.0
279,10.0,419,152.0
279,12.0,238,158.0
279,14.0,145,151.0
279,16.0,88,147.5
280,2.0,2102,87.0
280,4.0,1953,108.0
280,6.0,1399,125.0
280,8.0,1123,141.0
280,10.0,759,153.0
280,12.0,537,150.0
280,14.0,289,157.0
280,16.0,102,172.0
281,2.0,1236,89.0
281,4.0,1205,112.0
281,6.0,844,132.0
281,8.0,707,147.0
281,10.0,453,154.0
281,12.0,291,152.0
281,14.0,130,123.5
281,16.0,57,109.0
282,2.0,1212,81.0
282,4.0,1206,103.0
282,6.0,927,118.0
282,8.0,743,132.0
282,10.0,440,140.0
282,12.0,290,135.0
282,14.0,151,113.0
282,16.0,70,101.0
283,2.0,1373,78.0
283,4.0,1260,95.0
283,6.0,932,114.0
283,8.0,822,128.0
283,10.0,424,144.0
283,12.0,186,150.5
283,14.0,97,124.0
283,16.0,46,102.0
284,2.0,1398,78.0
284,4.0,1209,98.0
284,6.0,784,118.0
284,8.0,615,129.0
284,10.0,405,139.0
284,12.0,221,127.0
284,14.0,164,121.0
284,16.0,124,119.5
284,18.0,81,127.0
284,20.0,40,153.0
285,2.0,1466,88.0
285,4.0,1272,109.0
285,6.0,813,130.0
285,8.0,603,151.0
285,10.0,326,164.0
285,12.0,189,160.0
285,14.0,139,162.0
285,16.0,103,161.0
286,2.0,2527,76.0
286,4.0,2192,93.0
286,6.0,1414,106.0
286,8.0,1064,123.0
286,10.0,613,136.0
286,12.0,354,145.0
286,14.0,220,150.0
286,16.0,142,158.0
286,18.0,56,152.0
287,2.0,2341,77.0
287,4.0,2072,95.0
287,6.0,1390,111.0
287,8.0,1091,121.0
287,10.0,662,132.5
287,12.0,351,141.0
287,14.0,214,142.5
287,16.0,132,152.5
287,18.0,85,165.0
288,2.0,1539,83.0
288,4.0,1365,102.0
288,6.0,929,117.0
288,8.0,702,129.0
288,10.0,447,138.0
288,12.0,302,150.5
288,14.0,201,152.0
288,16.0,133,163.0
288,18.0,87,186.0
289,2.0,1276,87.0
289,4.0,1140,109.0
289,6.0,817,126.0
289,8.0,676,139.0
289,10.0,422,155.0
289,12.0,284,165.0
289,14.0,242,166.5
289,16.0,167,158.0
289,18.0,112,158.0
289,20.0,61,169.0
290,2.0,1195,80.0
290,4.0,1082,100.0
290,6.0,808,114.0
290,8.0,644,128.0
290,10.0,436,147.0
290,12.0,299,152.0
290,14.0,225,154.0
290,16.0,180,145.0
290,18.0,141,139.0
290,20.0,82,126.0
291,2.0,1306,79.0
291,4.0,1153,98.0
291,6.0,783,113.0
291,8.0,615,135.0
291,10.0,407,152.0
291,12.0,325,155.0
291,14.0,248,157.5
291,16.0,172,152.0
291,18.0,134,124.0
291,20.0,73,105.0
292,2.0,1210,78.0
292,4.0,1137,95.0
292,6.0,769,119.0
292,8.0,567,138.0
292,10.0,424,139.0
292,12.0,327,150.0
292,14.0,250,154.0
292,16.0,199,148.0
292,18.0,132,111.0
292,20.0,50,89.5
293,2.0,1092,75.0
293,4.0,1041,95.0
293,6.0,748,114.0
293,8.0,631,129.0
293,10.0,464,140.5
293,12.0,350,140.5
293,14.0,229,146.0
293,16.0,165,135.0
293,18.0,113,102.0
294,2.0,1054,68.0
294,4.0,978,87.0
294,6.0,751,100.0
294,8.0,687,109.0
294,10.0,499,122.0
294,12.0,384,122.0
294,14.0,269,127.0
294,16.0,173,127.0
294,18.0,97,103.0
294,20.0,49,83.0
295,2.0,1049,70.0
295,4.0,986,89.0
295,6.0,803,104.0
295,8.0,803,108.0
295,10.0,588,113.0
295,12.0,365,124.0
295,14.0,248,131.0
295,16.0,150,131.0
295,18.0,87,104.0
295,20.0,50,95.0
296,2.0,1168,73.0
296,4.0,1167,87.0
296,6.0,948,100.5
296,8.0,787,115.0
296,10.0,525,129.0
296,12.0,362,141.0
296,14.0,237,146.0
296,16.0,148,146.0
296,18.0,60,115.0
297,2.0,1104,72.0
297,4.0,989,88.0
297,6.0,785,98.0
297,8.0,670,107.0
297,10.0,509,120.0
297,12.0,359,133.0
297,14.0,301,138.0
297,16.0,252,141.0
297,18.0,203,130.0
297,20.0,123,127.0
298,2.0,1018,71.0
298,4.0,1037,87.0
298,6.0,843,97.0
298,8.0,818,105.0
298,10.0,576,125.0
298,12.0,398,136.0
298,14.0,287,134.0
298,16.0,167,119.0
299,2.0,1151,80.0
299,4.0,1162,98.5
299,6.0,981,115.0
299,8.0,836,131.0
299,10.0,542,151.5
299,12.0,352,158.0
299,14.0,209,152.0
299,16.0,57,124.0
300,2.0,1108,78.0
300,4.0,1105,95.0
300,6.0,917,111.0
300,8.0,808,127.0
300,10.0,627,142.0
300,12.0,389,147.0
300,14.0,201,156.0
300,16.0,69,189.0
301,2.0,1009,77.0
301,4.0,1039,93.0
301,6.0,924,107.0
301,8.0,864,122.0
301,10.0,655,128.0
301,12.0,366,144.0
301,14.0,219,153.0
301,16.0,74,170.5
302,2.0,2387,77.0
302,4.0,2224,97.0
302,6.0,1787,114.0
302,8.0,1529,126.0
302,10.0,968,136.0
302,12.0,556,141.0
302,14.0,302,140.5
302,16.0,106,138.5
303,2.0,2374,81.0
303,4.0,2306,101.0
303,6.0,1870,115.0
303,8.0,1609,130.0
303,10.0,1160,137.0
303,12.0,511,145.0
303,14.0,188,154.0
304,2.0,2481,77.0
304,4.0,2407,96.0
304,6.0,1846,114.0
304,8.0,1542,126.0
304,10.0,1047,136.0
304,12.0,587,149.0
304,14.0,194,144.5
305,2.0,2378,76.0
305,4.0,2388,94.0
305,6.0,1924,111.0
305,8.0,1626,124.0
305,10.0,1091,135.0
305,12.0,585,147.0
305,14.0,180,150.0
306,2.0,2515,75.0
306,4.0,2394,92.0
306,6.0,1846,107.5
306,8.0,1573,123.0
306,10.0,1008,136.0
306,12.0,532,149.0
306,14.0,214,147.5
306,16.0,65,138.0
307,2.0,2418,73.0
307,4.0,2264,90.0
307,6.0,1819,104.0
307,8.0,1641,115.0
307,10.0,1036,128.0
307,12.0,547,143.0
307,14.0,284,147.0
307,16.0,92,129.0
308,2.0,1105,83.0
308,4.0,1124,104.0
308,6.0,981,119.0
308,8.0,928,131.0
308,10.0,651,146.0
308,12.0,367,153.0
308,14.0,235,158.0
308,16.0,94,145.5
309,2.0,2231,82.0
309,4.0,2330,101.0
309,6.0,1938,117.0
309,8.0,1690,131.0
309,10.0,1060,144.0
309,12.0,659,145.0
309,14.0,361,143.0
309,16.0,186,138.0
310,2.0,2138,83.0
310,4.0,2097,103.0
310,6.0,1886,117.5
310,8.0,1760,132.0
310,10.0,1219,136.0
310,12.0,749,140.0
310,14.0,430,137.5
310,16.0,251,131.0
310,18.0,124,125.0
311,2.0,2326,80.0
311,4.0,2286,100.0
311,6.0,1957,116.0
311,8.0,1645,130.0
311,10.0,1198,141.0
311,12.0,723,147.0
311,14.0,290,145.0
311,16.0,176,137.0
311,18.0,116,129.5
311,20.0,73,128.0
312,2.0,2332,70.0
312,4.0,2294,87.0
312,6.0,1847,102.0
312,8.0,1598,116.0
312,10.0,1123,122.0
312,12.0,721,121.0
312,14.0,452,127.0
312,16.0,281,125.0
312,18.0,186,122.0
312,20.0,80,120.5
312,22.0,38,105.0
313,2.0,1292,76.0
313,4.0,1362,92.0
313,6.0,1065,105.0
313,8.0,882,117.0
313,10.0,637,132.0
313,12.0,457,136.0
313,14.0,342,133.5
313,16.0,283,133.0
313,18.0,254,131.0
313,20.0,213,135.0
313,22.0,81,139.0
314,2.0,1219,83.0
314,4.0,1308,100.0
314,6.0,1088,114.0
314,8.0,936,126.0
314,10.0,648,137.0
314,12.0,506,142.5
314,14.0,425,143.0
314,16.0,328,145.0
314,18.0,251,153.0
314,20.0,135,152.0
315,2.0,1189,73.0
315,4.0,1275,90.0
315,6.0,1109,101.0
315,8.0,1039,116.0
315,10.0,759,131.0
315,12.0,598,130.0
315,14.0,465,121.0
315,16.0,272,124.0
315,18.0,117,134.0
315,20.0,62,136.5
316,2.0,1061,75.0
316,4.0,1138,94.0
316,6.0,1003,106.0
316,8.0,937,118.0
316,10.0,699,126.0
316,12.0,607,126.0
316,14.0,505,125.0
316,16.0,394,119.0
316,18.0,297,124.0
316,20.0,143,107.0
317,2.0,2103,68.0
317,4.0,2187,84.0
317,6.0,1885,97.0
317,8.0,1779,109.0
317,10.0,1310,115.0
317,12.0,818,113.0
317,14.0,523,106.0
317,16.0,323,106.0
317,18.0,213,109.0
317,20.0,108,105.0
318,2.0,2157,72.0
318,4.0,2249,90.0
318,6.0,1733,106.0
318,8.0,1592,114.0
318,10.0,1188,119.0
318,12.0,910,122.0
318,14.0,626,121.0
318,16.0,406,116.5
318,18.0,247,118.0
318,20.0,126,120.5
318,22.0,69,115.0
319,2.0,2225,72.0
319,4.0,2146,90.0
319,6.0,1797,102.0
319,8.0,1669,116.0
319,10.0,1326,120.0
319,12.0,997,123.0
319,14.0,726,125.5
319,16.0,424,123.0
319,18.0,272,119.0
320,2.0,2233,79.0
320,4.0,2098,98.0
320,6.0,1715,112.0
320,8.0,1626,124.0
320,10.0,1344,130.0
320,12.0,1076,131.0
320,14.0,804,130.0
320,16.0,499,128.0
320,18.0,239,125.0
320,20.0,58,128.5
321,2.0,2359,75.0
321,4.0,2153,92.0
321,6.0,1775,108.0
321,8.0,1619,117.0
321,10.0,1205,122.0
321,12.0,877,125.0
321,14.0,655,131.0
321,16.0,438,130.5
321,18.0,236,122.0
321,20.0,136,119.5
321,22.0,109,121.0
321,24.0,56,101.0
322,2.0,2380,78.5
322,4.0,2289,97.0
322,6.0,1902,110.0
322,8.0,1680,125.0
322,10.0,1251,132.0
322,12.0,862,140.0
322,14.0,586,149.0
322,16.0,368,145.0
322,18.0,175,142.0
322,20.0,73,143.0
323,2.0,2533,78.0
323,4.0,2430,96.0
323,6.0,1931,114.0
323,8.0,1591,128.0
323,10.0,1149,136.0
323,12.0,723,144.0
323,14.0,426,146.0
323,16.0,232,141.0
323,18.0,173,148.0
323,20.0,120,142.0
323,22.0,101,140.0
324,2.0,2494,73.0
324,4.0,2363,91.0
324,6.0,1847,110.0
324,8.0,1560,123.0
324,10.0,1128,125.5
324,12.0,739,128.0
324,14.0,438,125.0
324,16.0,260,122.5
324,18.0,174,140.0
324,20.0,134,144.5
324,22.0,107,136.0
324,24.0,66,123.5
325,2.0,2329,72.0
325,4.0,2225,90.0
325,6.0,1778,104.0
325,8.0,1541,118.0
325,10.0,1133,125.0
325,12.0,850,123.0
325,14.0,524,121.0
325,16.0,272,119.0
325,18.0,192,115.0
325,20.0,142,114.5
325,22.0,125,125.0
325,24.0,89,133.0
325,26.0,49,131.0
326,2.0,1137,77.0
326,4.0,1083,97.0
326,6.0,986,111.0
326,8.0,998,123.0
326,10.0,844,126.0
326,12.0,750,127.0
326,14.0,638,124.5
326,16.0,453,132.0
326,18.0,365,130.0
326,20.0,181,127.0
326,22.0,69,103.0
327,2.0,1173,77.0
327,4.0,1152,99.0
327,6.0,1037,111.0
327,8.0,1046,123.0
327,10.0,883,130.0
327,12.0,762,132.0
327,14.0,604,130.0
327,16.0,279,124.0
327,18.0,196,124.0
327,20.0,135,125.0
327,22.0,77,118.0
328,2.0,1322,70.0
328,4.0,1343,90.0
328,6.0,1143,108.0
328,8.0,1142,118.0
328,10.0,797,124.0
328,12.0,611,125.0
328,14.0,417,121.0
328,16.0,235,116.0
328,18.0,158,118.0
328,20.0,72,128.0
328,22.0,36,112.5
329,2.0,1235,74.0
329,4.0,1231,91.0
329,6.0,1003,109.0
329,8.0,1022,118.0
329,10.0,843,121.0
329,12.0,695,125.0
329,14.0,523,130.0
329,16.0,384,131.5
329,18.0,288,143.5
329,20.0,147,137.0
330,2.0,1313,75.0
330,4.0,1341,94.0
330,6.0,1160,107.0
330,8.0,1068,116.0
330,10.0,823,121.0
330,12.0,594,124.0
330,14.0,462,134.0
330,16.0,322,137.0
330,18.0,173,147.0
330,20.0,106,149.0
331,2.0,2732,64.0
331,4.0,2736,80.0
331,6.0,2123,93.0
331,8.0,1650,105.0
331,10.0,1025,111.0
331,12.0,648,116.0
331,14.0,527,117.0
331,16.0,348,124.0
331,18.0,134,146.0
332,2.0,2846,62.0
332,4.0,2799,78.0
332,6.0,2116,92.0
332,8.0,1722,106.0
332,10.0,1080,111.0
332,12.0,530,122.0
332,14.0,353,118.0
332,16.0,256,121.0
332,18.0,187,131.0
332,20.0,90,144.0
333,2.0,2774,70.0
333,4.0,2831,86.0
333,6.0,2206,100.0
333,8.0,1829,111.0
333,10.0,1212,123.0
333,12.0,707,137.0
333,14.0,456,142.0
333,16.0,254,150.5
333,18.0,160,155.5
333,20.0,81,124.0
334,2.0,2753,74.0
334,4.0,2923,90.0
334,6.0,2347,103.0
334,8.0,1925,114.0
334,10.0,1249,126.0
334,12.0,650,141.0
334,14.0,398,156.0
334,16.0,284,164.5
334,18.0,225,155.0
334,20.0,106,137.0
335,2.0,1673,75.0
335,4.0,1724,93.0
335,6.0,1476,108.0
335,8.0,1297,117.0
335,10.0,913,123.0
335,12.0,516,127.0
335,14.0,360,126.5
335,16.0,253,136.0
335,18.0,208,145.0
335,20.0,150,139.5
335,22.0,100,151.0
335,24.0,52,158.0
336,2.0,1608,75.0
336,4.0,1750,93.0
336,6.0,1496,107.0
336,8.0,1365,117.0
336,10.0,946,123.0
336,12.0,565,132.0
336,14.0,362,133.0
336,16.0,258,133.5
336,18.0,225,146.0
336,20.0,155,152.0
337,2.0,2421,75.0
337,4.0,2489,91.0
337,6.0,2143,105.0
337,8.0,2046,114.0
337,10.0,1680,122.0
337,12.0,1103,132.0
337,14.0,633,135.0
337,16.0,341,134.0
337,18.0,210,146.0
337,20.0,104,141.5
337,22.0,60,137.5
338,2.0,2341,74.0
338,4.0,2346,91.0
338,6.0,1895,107.0
338,8.0,1955,115.0
338,10.0,1633,123.0
338,12.0,1254,127.0
338,14.0,872,125.0
338,16.0,507,125.0
338,18.0,323,137.0
338,20.0,176,139.0
338,22.0,102,136.5
339,2.0,2315,77.0
339,4.0,2205,95.0
339,6.0,1676,111.0
339,8.0,1616,122.0
339,10.0,1287,132.0
339,12.0,1082,131.0
339,14.0,944,128.0
339,16.0,745,126.0
339,18.0,653,121.0
339,20.0,469,123.0
339,22.0,269,134.0
340,2.0,2217,73.0
340,4.0,2126,90.0
340,6.0,1700,104.0
340,8.0,1646,118.0
340,10.0,1281,123.0
340,12.0,1048,123.0
340,14.0,955,122.0
340,16.0,833,118.0
340,18.0,696,119.5
340,20.0,472,120.0
340,22.0,283,119.0
340,24.0,190,119.0
341,2.0,1624,77.0
341,4.0,1500,97.0
341,6.0,1201,115.0
341,8.0,1150,123.0
341,10.0,895,134.0
341,12.0,748,137.0
341,14.0,557,132.0
341,16.0,379,139.0
341,18.0,296,144.0
341,20.0,252,145.0
341,22.0,194,130.5
341,24.0,90,132.5
342,2.0,1566,77.0
342,4.0,1587,98.0
342,6.0,1470,116.0
342,8.0,1371,129.0
342,10.0,868,138.0
342,12.0,628,138.0
342,14.0,468,146.0
342,16.0,289,147.0
342,18.0,218,145.5
342,20.0,117,140.0
343,2.0,2364,79.0
343,4.0,2286,97.0
343,6.0,1940,111.0
343,8.0,1862,123.0
343,10.0,1421,135.0
343,12.0,1135,143.0
343,14.0,877,146.0
343,16.0,624,147.0
343,18.0,439,149.0
343,20.0,265,161.0
344,2.0,2448,66.0
344,4.0,2400,80.0
344,6.0,1934,91.0
344,8.0,1863,101.0
344,10.0,1451,109.0
344,12.0,1209,114.0
344,14.0,991,117.0
344,16.0,724,120.0
344,18.0,477,122.0
344,20.0,203,131.0
345,2.0,2460,61.0
345,4.0,2389,74.0
345,6.0,1888,86.0
345,8.0,1808,94.0
345,10.0,1431,101.0
345,12.0,1134,108.0
345,14.0,927,111.0
345,16.0,654,105.0
345,18.0,513,107.0
345,20.0,357,103.0
345,22.0,223,97.0
345,24.0,131,95.0
345,26.0,76,90.5
345,28.0,38,86.0
346,2.0,1469,68.0
346,4.0,1487,84.0
346,6.0,1238,93.0
346,8.0,1249,107.0
346,10.0,1073,115.0
346,12.0,935,114.0
346,14.0,787,117.0
346,16.0,576,117.0
346,18.0,377,116.0
346,20.0,227,116.0
346,22.0,95,110.0
347,2.0,1435,79.0
347,4.0,1418,98.0
347,6.0,1252,111.0
347,8.0,1237,125.0
347,10.0,1042,137.0
347,12.0,856,142.0
347,14.0,699,137.0
347,16.0,558,129.0
347,18.0,409,124.0
347,20.0,261,134.0
347,22.0,155,146.0
348,2.0,1460,81.0
348,4.0,1528,100.0
348,6.0,1269,113.0
348,8.0,1245,125.0
348,10.0,1083,139.0
348,12.0,891,150.0
348,14.0,633,153.0
348,16.0,464,142.0
348,18.0,345,128.0
348,20.0,195,131.0
348,22.0,93,128.0
348,24.0,50,142.5
349,2.0,1712,78.0
349,4.0,1672,95.0
349,6.0,1369,111.0
349,8.0,1354,125.0
349,10.0,1139,134.0
349,12.0,867,145.0
349,14.0,553,142.0
349,16.0,369,137.0
349,18.0,234,132.0
349,20.0,105,132.0
350,2.0,1862,80.0
350,4.0,1729,100.0
350,6.0,1371,119.0
350,8.0,1277,131.0
350,10.0,978,135.0
350,12.0,739,139.0
350,14.0,519,148.0
350,16.0,369,151.0
350,18.0,233,148.0
350,20.0,132,136.5
350,22.0,89,145.0
350,24.0,43,139.0
351,2.0,3139,74.0
351,4.0,3084,91.0
351,6.0,2401,107.0
351,8.0,2015,119.0
351,10.0,1406,125.0
351,12.0,926,128.5
351,14.0,571,142.0
351,16.0,298,160.0
351,18.0,198,151.0
351,20.0,119,138.0
351,22.0,99,139.0
352,2.0,3029,75.0
352,4.0,2924,93.0
352,6.0,2280,109.0
352,8.0,1940,117.0
352,10.0,1343,121.0
352,12.0,932,125.0
352,14.0,733,134.0
352,16.0,502,146.0
352,18.0,294,148.0
352,20.0,135,141.0
352,22.0,95,134.0
353,2.0,2972,81.0
353,4.0,2753,102.0
353,6.0,2178,116.0
353,8.0,1959,126.0
353,10.0,1322,131.0
353,12.0,998,131.0
353,14.0,796,132.0
353,16.0,634,142.0
353,18.0,457,153.0
353,20.0,192,142.5
353,22.0,98,138.5
354,2.0,2898,78.0
354,4.0,2794,97.0
354,6.0,2272,109.5
354,8.0,2086,119.0
354,10.0,1493,128.0
354,12.0,1041,137.0
354,14.0,811,139.0
354,16.0,591,142.0
354,18.0,394,147.0
354,20.0,168,138.5
354,22.0,105,135.0
354,24.0,50,129.0
355,2.0,2821,80.0
355,4.0,2865,98.0
355,6.0,2286,111.0
355,8.0,2060,124.0
355,10.0,1562,133.0
355,12.0,1144,139.0
355,14.0,968,140.0
355,16.0,533,141.0
355,18.0,251,148.0
356,2.0,2898,81.0
356,4.0,2902,99.0
356,6.0,2403,114.0
356,8.0,2114,126.0
356,10.0,1492,135.0
356,12.0,1022,139.0
356,14.0,657,149.0
356,16.0,389,157.0
356,18.0,292,169.0
356,20.0,165,154.0
356,22.0,112,131.0
356,24.0,57,124.0
357,2.0,2780,81.0
357,4.0,2846,100.0
357,6.0,2375,113.0
357,8.0,2134,122.0
357,10.0,1436,128.0
357,12.0,1103,136.0
357,14.0,817,145.0
357,16.0,558,148.0
357,18.0,455,146.0
357,20.0,263,137.0
357,22.0,164,138.0
357,24.0,76,149.5
358,2.0,2820,84.0
358,4.0,2914,102.0
358,6.0,2486,116.0
358,8.0,2325,127.0
358,10.0,1572,137.0
358,12.0,1201,143.0
358,14.0,863,150.0
358,16.0,550,152.0
358,18.0,328,157.0
358,20.0,194,153.5
358,22.0,140,146.5
358,24.0,77,135.0
359,2.0,3019,79.0
359,4.0,3150,98.0
359,6.0,2533,113.0
359,8.0,2232,124.0
359,10.0,1676,134.0
359,12.0,1211,138.0
359,14.0,764,143.0
359,16.0,528,148.0
359,18.0,321,150.0
359,20.0,112,152.5
359,22.0,71,150.0
360,2.0,2921,76.0
360,4.0,2929,92.0
360,6.0,2305,106.0
360,8.0,2155,117.0
360,10.0,1711,123.0
360,12.0,1265,127.0
360,14.0,902,124.0
360,16.0,679,132.0
360,18.0,532,136.0
360,20.0,181,138.0
361,2.0,2972,73.0
361,4.0,3072,90.0
361,6.0,2446,101.0
361,8.0,2241,112.0
361,10.0,1683,120.0
361,12.0,1223,125.0
361,14.0,843,126.0
361,16.0,603,131.0
361,18.0,446,142.0
361,20.0,205,152.0
362,2.0,2983,72.0
362,4.0,3075,90.0
362,6.0,2378,103.0
362,8.0,2181,112.0
362,10.0,1664,119.0
362,12.0,1215,125.0
362,14.0,822,133.0
362,16.0,590,138.0
362,18.0,436,135.0
362,20.0,201,137.0
363,2.0,2917,63.0
363,4.0,3019,78.0
363,6.0,2469,88.0
